zip_code,county
92880,Riverside
92780,Orange
92626,Orange
92240,Riverside
92869,Orange
92703,Orange
92833,Orange
95833,Sacramento
96065,Shasta
95248,Calaveras
96132,Lassen
96051,Shasta
96103,Plumas
96137,Plumas
96119,Lassen
95458,Lake
95211,San Joaquin
96008,Shasta
95568,Siskiyou
95949,Nevada
96010,Trinity
96046,Trinity
96022,Tehama
96047,Shasta
95319,Stanislaus
95698,Yolo
95219,San Joaquin
95638,Sacramento
95835,Sacramento
95461,Lake
95632,Sacramento
95655,Sacramento
95620,Solano
95758,Sacramento
96038,Siskiyou
96044,Siskiyou
96055,Tehama
95312,Merced
95445,Mendocino
95223,Calaveras
95450,Sonoma
95930,Butte
96085,Siskiyou
96118,Sierra
95303,Merced
95327,Tuolumne
95439,Sonoma
95692,Yuba
95558,Humboldt
95304,San Joaquin
96096,Shasta
96148,Placer
95457,Lake
95375,Tuolumne
95604,Placer
95589,Humboldt
96052,Trinity
96076,Trinity
96006,Modoc
95553,Humboldt
96075,Tehama
95467,Lake
95680,Sacramento
96122,Plumas
95666,Amador
95864,Sacramento
96048,Trinity
96109,Lassen
96108,Modoc
96088,Shasta
96093,Trinity
95988,Glenn
96063,Tehama
95631,Placer
95690,Sacramento
95829,Sacramento
95936,Sierra
96111,Nevada
96120,Alpine
96016,Shasta
96057,Siskiyou
95116,Santa Clara
96094,Siskiyou
96049,Shasta
96011,Shasta
96084,Shasta
95361,Stanislaus
95616,Yolo
96056,Shasta
95206,San Joaquin
95693,Sacramento
96029,Tehama
95546,Humboldt
95251,Calaveras
96069,Shasta
95252,Calaveras
96092,Tehama
90280,Los Angeles
94508,Napa
94131,San Francisco
96130,Lassen
95345,Mariposa
95407,Sonoma
94590,Solano
95660,Sacramento
95007,Santa Cruz
90031,Los Angeles
90021,Los Angeles
90706,Los Angeles
90747,Los Angeles
94108,San Francisco
94118,San Francisco
95236,San Joaquin
95329,Tuolumne
95357,Stanislaus
90742,Orange
94546,Alameda
94566,Alameda
94577,Alameda
95386,Stanislaus
95417,Mendocino
95039,Monterey
95112,Santa Clara
96124,Sierra
90601,Los Angeles
96059,Tehama
95471,Sonoma
95401,Sonoma
90290,Los Angeles
95226,Calaveras
95368,Stanislaus
90079,Los Angeles
90089,Los Angeles
94122,San Francisco
94541,Alameda
95121,Santa Clara
96027,Siskiyou
95215,San Joaquin
95224,Calaveras
96009,Lassen
95651,El Dorado
95372,Tuolumne
95635,El Dorado
95601,Amador
95227,San Joaquin
95064,Santa Cruz
95543,Del Norte
95322,Merced
95421,Sonoma
96068,Lassen
95466,Mendocino
95317,Merced
95008,Santa Clara
95124,Santa Clara
95125,Santa Clara
95133,Santa Clara
95815,Sacramento
95446,Sonoma
95556,Humboldt
90212,Los Angeles
90831,Los Angeles
95569,Humboldt
96140,Placer
96141,Placer
95111,Santa Clara
95571,Humboldt
95323,Stanislaus
93308,Kern
95554,Humboldt
95677,Placer
95968,Butte
95627,Yolo
95562,Humboldt
95305,Tuolumne
95041,Santa Cruz
95348,Merced
95542,Humboldt
93433,San Luis Obispo
90631,Orange
93223,Tulare
93405,San Luis Obispo
93563,Los Angeles
93602,Fresno
93940,Monterey
92109,San Diego
92251,Imperial
93441,Santa Barbara
93522,Inyo
92411,San Bernardino
93923,Monterey
93702,Fresno
95939,Glenn
95951,Glenn
92675,Orange
92585,Riverside
93452,San Luis Obispo
93648,Fresno
93313,Kern
92307,San Bernardino
93905,Monterey
91403,Los Angeles
91723,Los Angeles
92592,Riverside
91763,San Bernardino
91356,Los Angeles
94520,Contra Costa
95464,Lake
92706,Orange
93657,Fresno
93305,Kern
92003,San Diego
92276,Riverside
94702,Alameda
94020,San Mateo
93662,Fresno
93726,Fresno
93635,Merced
93528,Kern
93665,Merced
92107,San Diego
92602,Orange
95714,Placer
95956,Plumas
94542,Alameda
95037,Santa Clara
95634,El Dorado
95684,El Dorado
95932,Colusa
95938,Butte
95337,San Joaquin
94403,San Mateo
95937,Yolo
95979,Colusa
95981,Yuba
95123,Santa Clara
95389,Mariposa
95950,Colusa
94574,Napa
94510,Solano
92823,Orange
95346,Tuolumne
95204,San Joaquin
92808,Orange
92110,San Diego
92241,Riverside
92278,San Bernardino
94704,Alameda
93117,Santa Barbara
93244,Tulare
93450,Monterey
93551,Los Angeles
92128,San Diego
92249,Imperial
92328,Inyo
92127,San Diego
92305,San Bernardino
92338,San Bernardino
93640,Fresno
93646,Fresno
93725,Fresno
93436,Santa Barbara
93610,Madera
93710,Fresno
94304,Santa Clara
93634,Fresno
90036,Los Angeles
90404,Los Angeles
90001,Los Angeles
90066,Los Angeles
90240,Los Angeles
92126,San Diego
93306,Kern
90717,Los Angeles
90744,Los Angeles
93711,Fresno
93701,Fresno
93651,Fresno
94112,San Francisco
94110,San Francisco
93546,Mono
93505,Kern
93110,Santa Barbara
90061,Los Angeles
90822,Los Angeles
93260,Tulare
93263,Kern
93925,Monterey
93218,Tulare
90016,Los Angeles
90248,Los Angeles
90723,Los Angeles
90274,Los Angeles
94929,Marin
93461,San Luis Obispo
93530,Inyo
93261,Tulare
90275,Los Angeles
95425,Sonoma
90806,Los Angeles
90012,Los Angeles
90704,Los Angeles
90057,Los Angeles
90301,Los Angeles
92130,San Diego
92236,Riverside
94132,San Francisco
91752,Riverside
92618,Orange
92679,Orange
92007,San Diego
91377,Ventura
91326,Los Angeles
91744,Los Angeles
95493,Lake
92335,San Bernardino
92408,San Bernardino
92806,Orange
95454,Mendocino
91750,Los Angeles
94563,Contra Costa
92843,Orange
92025,San Diego
91506,Los Angeles
91792,Los Angeles
91739,San Bernardino
91740,Los Angeles
92386,San Bernardino
91371,Los Angeles
91754,Los Angeles
93501,Kern
93212,Kings
90064,Los Angeles
90716,Los Angeles
93669,Madera
93921,Monterey
90810,Los Angeles
90501,Los Angeles
90037,Los Angeles
90068,Los Angeles
95246,Calaveras
94062,San Mateo
92283,Imperial
94061,San Mateo
94580,Alameda
95526,Humboldt
91504,Los Angeles
92688,Orange
92004,San Diego
91741,Los Angeles
94940,Marin
93721,Fresno
93444,San Luis Obispo
93453,San Luis Obispo
93960,Monterey
91203,Los Angeles
94937,Marin
93215,Kern
93241,Kern
93301,Kern
93562,San Bernardino
93257,Tulare
94558,Napa
91601,Los Angeles
95528,Humboldt
95674,Sutter
91911,San Diego
92060,San Diego
92518,Riverside
91202,Los Angeles
91007,Los Angeles
91301,Los Angeles
94595,Contra Costa
94705,Alameda
93901,Monterey
93219,Tulare
93210,Fresno
93512,Mono
93553,Los Angeles
94553,Contra Costa
94609,Alameda
93650,Fresno
93268,Kern
95430,Sonoma
94606,Alameda
93250,Kern
93620,Merced
93442,San Luis Obispo
95603,Placer
93523,Kern
93954,Monterey
91010,Los Angeles
94576,Napa
92501,Riverside
94038,San Mateo
92536,Riverside
95233,Calaveras
91030,Los Angeles
95826,Sacramento
95957,Sutter
91941,San Diego
92116,San Diego
92118,San Diego
92075,San Diego
95828,Sacramento
92582,Riverside
91320,Ventura
91350,Los Angeles
95307,Stanislaus
95350,Stanislaus
92325,San Bernardino
91977,San Diego
91732,Los Angeles
95823,Sacramento
91776,Los Angeles
91775,Los Angeles
95678,Placer
95668,Sutter
91207,Los Angeles
91104,Los Angeles
95524,Humboldt
95560,Humboldt
95682,El Dorado
95919,Yuba
94015,San Mateo
92557,Riverside
94950,Marin
91790,Los Angeles
91206,Los Angeles
91789,Los Angeles
95257,Calaveras
95606,Yolo
95130,Santa Clara
91361,Ventura
95521,Humboldt
95925,Yuba
90020,Los Angeles
94569,Contra Costa
94586,Alameda
95703,Placer
95917,Butte
95946,Nevada
94964,Marin
95431,Sonoma
95470,Mendocino
95735,El Dorado
95916,Butte
94938,Marin
90033,Los Angeles
95531,Del Norte
95624,Sacramento
92881,Riverside
95969,Butte
90291,Los Angeles
90640,Los Angeles
90014,Los Angeles
90043,Los Angeles
92840,Orange
95991,Sutter
94111,San Francisco
94070,San Mateo
94612,Alameda
94928,Sonoma
94945,Marin
95824,Sacramento
94010,San Mateo
94589,Solano
94710,Alameda
94506,Contra Costa
95203,San Joaquin
95365,Merced
95959,Nevada
94305,Santa Clara
94901,Marin
95050,Santa Clara
95258,San Joaquin
95646,Amador
95664,El Dorado
95841,Sacramento
95776,Yolo
95636,El Dorado
90230,Los Angeles
90272,Los Angeles
90603,Los Angeles
90263,Los Angeles
90222,Los Angeles
90004,Los Angeles
95441,Sonoma
90047,Los Angeles
95688,Solano
95060,Santa Cruz
95119,Santa Clara
90007,Los Angeles
93060,Ventura
94602,Alameda
94608,Alameda
93615,Tulare
93516,Kern
93554,Kern
93920,Monterey
95503,Humboldt
95641,Sacramento
95832,Sacramento
95986,Nevada
95128,Santa Clara
90278,Los Angeles
95205,San Joaquin
95019,Santa Cruz
90266,Los Angeles
95567,Del Norte
95497,Sonoma
93609,Fresno
95837,Sacramento
90260,Los Angeles
90650,Los Angeles
90006,Los Angeles
92310,San Bernardino
95975,Nevada
90502,Los Angeles
90003,Los Angeles
90701,Los Angeles
92010,San Diego
93446,San Luis Obispo
90620,Orange
94941,Marin
92147,San Diego
92155,San Diego
93312,Kern
94925,Marin
92805,Orange
93309,Kern
92011,San Diego
93234,Fresno
91201,Los Angeles
92410,San Bernardino
92394,San Bernardino
92250,Imperial
92804,Orange
92285,San Bernardino
94501,Alameda
93727,Fresno
94104,San Francisco
92694,Orange
92145,San Diego
93226,Kern
93427,Santa Barbara
94103,San Francisco
94128,San Mateo
92268,San Bernardino
92385,San Bernardino
93430,San Luis Obispo
92620,Orange
93513,Inyo
90713,Los Angeles
92867,Orange
93402,San Luis Obispo
93063,Ventura
92503,Riverside
91950,San Diego
92364,San Bernardino
93004,Ventura
92551,Riverside
95595,Trinity
91405,Los Angeles
91902,San Diego
92345,San Bernardino
92281,Imperial
92358,San Bernardino
92131,San Diego
91343,Los Angeles
91608,Los Angeles
93601,Madera
93064,Ventura
93636,Madera
92120,San Diego
92561,Riverside
92374,San Bernardino
91935,San Diego
92548,Riverside
92332,San Bernardino
93206,Kern
92879,Riverside
92347,San Bernardino
92234,Riverside
93251,Kern
92707,Orange
92203,Riverside
92545,Riverside
92313,San Bernardino
93249,Kern
92225,Riverside
95621,Sacramento
95501,Humboldt
93541,Mono
92365,San Bernardino
91020,Los Angeles
92113,San Diego
92389,Inyo
91208,Los Angeles
91791,Los Angeles
95485,Lake
91354,Los Angeles
95667,El Dorado
91767,Los Angeles
92103,San Diego
92083,San Diego
95720,El Dorado
95901,Yuba
93962,Monterey
92066,San Diego
94618,Alameda
93280,Kern
94922,Sonoma
93208,Tulare
93065,Ventura
94931,Sonoma
93675,Fresno
93437,Santa Barbara
93445,San Luis Obispo
92606,Orange
93225,Kern
93722,Fresno
93035,Ventura
93243,Kern
93262,Tulare
93549,Inyo
93271,Tulare
93955,Monterey
92590,Riverside
91367,Los Angeles
95717,Placer
95830,Sacramento
95973,Butte
93204,Kings
94924,Marin
94549,Contra Costa
92344,San Bernardino
95633,El Dorado
93111,Santa Barbara
93266,Kings
93510,Los Angeles
90630,Orange
94507,Contra Costa
92596,Riverside
92378,San Bernardino
92630,Orange
91770,Los Angeles
91801,Los Angeles
95540,Humboldt
94965,Marin
92802,Orange
91214,Los Angeles
91730,San Bernardino
91040,Los Angeles
95928,Butte
92274,Riverside
92104,San Diego
91360,Ventura
91352,Los Angeles
95492,Sonoma
95920,Glenn
95639,Sacramento
92508,Riverside
95460,Mendocino
95551,Humboldt
95212,San Joaquin
95313,Stanislaus
95366,San Joaquin
95549,Humboldt
95135,Santa Clara
95449,Mendocino
95367,Stanislaus
95653,Yolo
95765,Placer
95665,Amador
96067,Siskiyou
95679,Yolo
96097,Siskiyou
96074,Tehama
96106,Plumas
95610,Sacramento
95232,Calaveras
95136,Santa Clara
95110,Santa Clara
95035,Santa Clara
95838,Sacramento
95982,Sutter
95626,Sacramento
96037,Siskiyou
95420,Mendocino
96146,Placer
95713,Placer
95615,Sacramento
95961,Yuba
95910,Sierra
96107,Mono
96058,Siskiyou
95023,San Benito
95605,Yolo
95640,Amador
96032,Siskiyou
96105,Plumas
95234,San Joaquin
96145,Placer
96001,Shasta
95697,Yolo
96123,Lassen
96021,Tehama
96135,Plumas
96155,El Dorado
95811,Sacramento
96113,Lassen
96091,Trinity
96090,Tehama
96116,Modoc
96110,Modoc
95053,Santa Clara
96020,Plumas
96041,Trinity
96133,Mono
95013,Santa Clara
95699,Amador
95757,Sacramento
96086,Siskiyou
96050,Siskiyou
95947,Plumas
95652,Sacramento
96128,Lassen
96031,Siskiyou
96019,Shasta
96104,Modoc
95377,San Joaquin
95915,Plumas
94516,Contra Costa
90201,Los Angeles
93730,Fresno
94505,Contra Costa
91784,San Bernardino
94951,Sonoma
93410,San Luis Obispo
92122,San Diego
94561,Contra Costa
94957,Marin
91701,San Bernardino
93619,Fresno
95118,Santa Clara
93928,Monterey
93220,Kern
92220,Riverside
94613,Alameda
90732,Los Angeles
93449,San Luis Obispo
91913,San Diego
91962,San Diego
93258,Tulare
93426,San Luis Obispo
94158,San Francisco
94503,Napa
94575,Contra Costa
91722,Los Angeles
90743,Orange
90025,Los Angeles
91942,San Diego
94806,Contra Costa
93652,Fresno
94021,San Mateo
94597,Contra Costa
94536,Alameda
95033,Santa Cruz
95410,Mendocino
95429,Mendocino
95364,Tuolumne
96024,Trinity
96028,Shasta
90503,Los Angeles
90405,Los Angeles
94599,Napa
95404,Sonoma
95340,Merced
95494,Mendocino
96034,Siskiyou
95587,Mendocino
95321,Tuolumne
95490,Mendocino
95382,Stanislaus
90090,Los Angeles
90506,Los Angeles
95427,Mendocino
95014,Santa Clara
90063,Los Angeles
94087,Santa Clara
95511,Humboldt
95563,Trinity
95222,Calaveras
92084,San Diego
95369,Merced
96087,Shasta
90710,Los Angeles
95333,Merced
94530,Contra Costa
95254,Calaveras
94043,Santa Clara
92691,Orange
92243,Imperial
92267,San Bernardino
93465,San Luis Obispo
92227,Imperial
92882,Riverside
92210,Riverside
93277,Tulare
93906,Monterey
92059,San Diego
90814,Los Angeles
92024,San Diego
92071,San Diego
93653,Madera
93532,Los Angeles
92111,San Diego
92119,San Diego
92252,San Bernardino
92264,Riverside
92870,Orange
91605,Los Angeles
94114,San Francisco
91411,Los Angeles
91390,Los Angeles
92065,San Diego
95548,Del Norte
92363,San Bernardino
94904,Marin
92301,San Bernardino
92624,Orange
92683,Orange
92887,Orange
92028,San Diego
92260,Riverside
93202,Kings
94603,Alameda
94517,Contra Costa
94621,Alameda
94952,Sonoma
92661,Orange
95043,San Benito
95045,San Benito
95228,Calaveras
95966,Butte
94121,San Francisco
94708,Alameda
94404,San Mateo
95942,Butte
95983,Plumas
95383,Tuolumne
92835,Orange
95066,Santa Cruz
93703,Fresno
93704,Fresno
95140,Santa Clara
92101,San Diego
92320,Riverside
93908,Monterey
92530,Riverside
90504,Los Angeles
94014,San Mateo
95570,Humboldt
95334,Merced
94556,Contra Costa
94960,Marin
92673,Orange
95017,Santa Cruz
95225,Calaveras
95242,San Joaquin
93728,Fresno
94065,San Mateo
94066,San Mateo
93924,Monterey
93274,Tulare
90022,Los Angeles
90247,Los Angeles
90746,Los Angeles
93560,Kern
90041,Los Angeles
90270,Los Angeles
90720,Orange
92086,San Diego
94511,Contra Costa
93455,Santa Barbara
95387,Stanislaus
95422,Lake
90402,Los Angeles
93664,Fresno
93907,Monterey
93627,Fresno
90712,Los Angeles
93252,Kern
93673,Tulare
93267,Tulare
90241,Los Angeles
95423,Lake
90804,Los Angeles
90069,Los Angeles
90221,Los Angeles
90232,Los Angeles
93307,Kern
93526,Inyo
93660,Fresno
92506,Riverside
91917,San Diego
92509,Riverside
92586,Riverside
92108,San Diego
91402,Los Angeles
92610,Orange
91724,Los Angeles
91210,Los Angeles
92064,San Diego
91709,San Bernardino
91733,Los Angeles
91931,San Diego
94559,Napa
92036,San Diego
91759,San Bernardino
95525,Humboldt
93304,Kern
90013,Los Angeles
93930,Monterey
93030,Ventura
93612,Fresno
90065,Los Angeles
90807,Los Angeles
90067,Los Angeles
93270,Tulare
93105,Santa Barbara
90731,Los Angeles
93040,Ventura
93276,Kern
90401,Los Angeles
90670,Los Angeles
90028,Los Angeles
90293,Los Angeles
90039,Los Angeles
95559,Humboldt
94509,Contra Costa
95032,Santa Clara
94545,Alameda
95519,Humboldt
95472,Sonoma
95004,Monterey
90077,Los Angeles
90249,Los Angeles
90002,Los Angeles
95945,Nevada
90044,Los Angeles
94572,Contra Costa
90058,Los Angeles
90680,Orange
94028,San Mateo
95356,Stanislaus
95977,Nevada
95380,Stanislaus
95002,Santa Clara
90045,Los Angeles
94801,Contra Costa
95747,Placer
94550,Alameda
90011,Los Angeles
95607,Yolo
90042,Los Angeles
95648,Placer
93527,Kern
94706,Alameda
95944,Sierra
95960,Nevada
90049,Los Angeles
95301,Merced
94803,Contra Costa
90211,Los Angeles
95537,Humboldt
95721,El Dorado
95820,Sacramento
95462,Sonoma
90802,Los Angeles
94303,Santa Clara
95827,Sacramento
95962,Yuba
95650,Placer
95971,Plumas
92040,San Diego
94605,Alameda
95685,Amador
95514,Humboldt
90403,Los Angeles
95843,Sacramento
92321,San Bernardino
95550,Humboldt
92056,San Diego
94301,Santa Clara
95482,Mendocino
95642,Amador
95619,El Dorado
96141,Placer
95685,Amador
91436,Los Angeles
95564,Humboldt
94131,San Francisco
95818,Sacramento
95348,Merced
92563,Riverside
93218,Tulare
95329,Tuolumne
90017,Los Angeles
95322,Merced
96087,Shasta
91733,Los Angeles
90703,Los Angeles
94940,Marin
91605,Los Angeles
95401,Sonoma
94547,Contra Costa
91344,Los Angeles
91945,San Diego
95051,Santa Clara
92256,San Bernardino
95828,Sacramento
96118,Sierra
95421,Sonoma
90720,Orange
90831,Los Angeles
95674,Sutter
95306,Mariposa
95318,Mariposa
95039,Monterey
92571,Riverside
92536,Riverside
95212,San Joaquin
95667,El Dorado
95379,Tuolumne
95320,San Joaquin
95945,Nevada
95441,Sonoma
93552,Los Angeles
95451,Lake
95482,Mendocino
92236,Riverside
93666,Tulare
96014,Siskiyou
96031,Siskiyou
90813,Los Angeles
96111,Nevada
90806,Los Angeles
96061,Tehama
95032,Santa Clara
96062,Shasta
90717,Los Angeles
95387,Stanislaus
90023,Los Angeles
96113,Lassen
91354,Los Angeles
95610,Sacramento
90304,Los Angeles
91340,Los Angeles
95915,Plumas
94304,Santa Clara
90274,Los Angeles
90067,Los Angeles
93527,Kern
96148,Placer
96110,Modoc
93040,Ventura
96117,Lassen
93621,Fresno
90222,Los Angeles
90704,Los Angeles
95449,Mendocino
95758,Sacramento
95476,Sonoma
96037,Siskiyou
95661,Placer
90240,Los Angeles
90016,Los Angeles
95041,Santa Cruz
95240,San Joaquin
91207,Los Angeles
96094,Siskiyou
95415,Mendocino
92060,San Diego
95492,Sonoma
93638,Madera
90822,Los Angeles
92056,San Diego
96134,Modoc
90068,Los Angeles
95527,Trinity
94965,Marin
93955,Monterey
96105,Plumas
93541,Mono
93721,Fresno
94553,Contra Costa
93927,Monterey
96091,Trinity
92676,Orange
95987,Colusa
93287,Kern
93643,Madera
94544,Alameda
92661,Orange
92507,Riverside
91302,Los Angeles
92373,San Bernardino
92660,Orange
92648,Orange
92346,San Bernardino
92780,Orange
92280,San Bernardino
91505,Los Angeles
92268,San Bernardino
95228,Calaveras
92879,Riverside
91905,San Diego
91405,Los Angeles
93109,Santa Barbara
92612,Orange
92651,Orange
92234,Riverside
92503,Riverside
93646,Fresno
95258,San Joaquin
92134,San Diego
92395,San Bernardino
92627,Orange
92339,San Bernardino
93308,Kern
93429,Santa Barbara
93021,Ventura
92805,Orange
92009,San Diego
95383,Tuolumne
94901,Marin
93201,Tulare
92155,San Diego
94923,Sonoma
94509,Contra Costa
94801,Contra Costa
91950,San Diego
95819,Sacramento
95247,Calaveras
92173,San Diego
94804,Contra Costa
94945,Marin
93637,Madera
95817,Sacramento
94930,Marin
95365,Merced
92322,San Bernardino
92019,San Diego
94403,San Mateo
92316,San Bernardino
94128,San Mateo
92026,San Diego
94947,Marin
92551,Riverside
92646,Orange
94517,Contra Costa
95315,Merced
95385,Stanislaus
95595,Trinity
91764,San Bernardino
92363,San Bernardino
94063,San Mateo
91214,Los Angeles
91311,Los Angeles
90006,Los Angeles
91001,Los Angeles
90025,Los Angeles
94720,Alameda
90732,Los Angeles
91104,Los Angeles
91301,Los Angeles
95633,El Dorado
93223,Tulare
93652,Fresno
90265,Los Angeles
90010,Los Angeles
91765,Los Angeles
95333,Merced
95429,Mendocino
96059,Tehama
91316,Los Angeles
90035,Los Angeles
92036,San Diego
95358,Stanislaus
91377,Ventura
94516,Contra Costa
90044,Los Angeles
90040,Los Angeles
96143,Placer
92625,Orange
93616,Fresno
95721,El Dorado
92401,San Bernardino
92278,San Bernardino
91406,Los Angeles
91331,Los Angeles
94704,Alameda
94117,San Francisco
92242,San Bernardino
94561,Contra Costa
92252,San Bernardino
93619,Fresno
91913,San Diego
94574,Napa
90504,Los Angeles
94587,Alameda
94585,Solano
93452,San Luis Obispo
93033,Ventura
92617,Orange
92606,Orange
93251,Kern
95937,Yolo
94592,Solano
91773,Los Angeles
93602,Fresno
93450,Monterey
93430,San Luis Obispo
94588,Alameda
94551,Alameda
93563,Los Angeles
91324,Los Angeles
93314,Kern
90604,Los Angeles
93623,Mariposa
93446,San Luis Obispo
92374,San Bernardino
92259,Imperial
92309,San Bernardino
92807,Orange
92647,Orange
91916,San Diego
91935,San Diego
93001,Ventura
92548,Riverside
92555,Riverside
92262,Riverside
92311,San Bernardino
92014,San Diego
92131,San Diego
92225,Riverside
92364,San Bernardino
92254,Riverside
92567,Riverside
92532,Riverside
92284,San Bernardino
92653,Orange
92703,Orange
92845,Orange
91701,San Bernardino
91722,Los Angeles
91784,San Bernardino
91304,Los Angeles
91335,Los Angeles
92655,Orange
93013,Santa Barbara
93206,Kern
93234,Fresno
92405,San Bernardino
92869,Orange
95621,Sacramento
92203,Riverside
93101,Santa Barbara
91201,Los Angeles
92230,Riverside
92662,Orange
92253,Riverside
92273,Imperial
91948,San Diego
92082,San Diego
